Student_ID,Age,Gender,Grade_Level,Field_of_Study,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Subject,Instructor_VR_Proficiency,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Stress_Level_with_VR_Usage,Collaboration_with_Peers_via_VR,Feedback_from_Educators_on_VR,Interest_in_Continuing_VR_Based_Learning,Region,School_Support_for_VR_in_Curriculum
STUD2494,21,Prefer not to say,Postgraduate,Education,No,7,5,Yes,Math,Intermediate,4,Yes,2,High,No,Negative,Yes,Africa,Yes
STUD2495,15,Male,Undergraduate,Medicine,Yes,8,5,No,Physics,Advanced,2,Yes,1,Medium,Yes,Negative,Yes,Europe,Yes
STUD2496,23,Prefer not to say,Undergraduate,Science,Yes,8,5,No,Art,Beginner,2,No,3,Medium,No,Positive,No,Europe,No
STUD2497,27,Prefer not to say,High School,Law,Yes,8,4,No,Math,Beginner,5,No,2,Medium,No,Negative,No,South America,No
STUD2498,18,Prefer not to say,Postgraduate,Engineering,Yes,4,2,No,Art,Advanced,3,Yes,4,High,No,Neutral,Yes,South America,No
STUD2499,19,Non-binary,High School,Engineering,Yes,9,2,Yes,History,Intermediate,4,Yes,5,Low,Yes,Negative,No,Africa,No
STUD2500,22,Male,Undergraduate,Business,No,0,5,No,Economics,Beginner,2,Yes,5,High,No,Neutral,No,South America,Yes
STUD2501,14,Female,Undergraduate,Education,Yes,8,1,Yes,Art,Beginner,1,Yes,3,High,No,Positive,No,Europe,Yes
STUD2502,21,Female,Undergraduate,Science,Yes,2,2,Yes,History,Beginner,2,No,5,High,No,Neutral,No,Europe,Yes
STUD2503,30,Male,Undergraduate,Law,Yes,8,5,Yes,History,Beginner,3,No,3,Low,No,Positive,Yes,North America,Yes
STUD2504,20,Non-binary,Undergraduate,Business,Yes,9,1,No,Computer Science,Advanced,3,Yes,1,Medium,No,Negative,No,Africa,Yes
STUD2505,13,Female,High School,Arts,No,5,1,Yes,Biology,Intermediate,4,Yes,1,Medium,No,Positive,Yes,Europe,Yes
STUD2506,22,Prefer not to say,Postgraduate,Engineering,Yes,0,5,No,History,Intermediate,3,Yes,3,Low,No,Positive,Yes,Europe,No
STUD2507,15,Prefer not to say,High School,Medicine,No,3,1,No,History,Beginner,2,Yes,2,Medium,Yes,Positive,No,South America,Yes
STUD2508,12,Female,High School,Business,No,4,2,No,Biology,Advanced,1,Yes,3,Medium,Yes,Negative,No,South America,Yes
STUD2509,25,Prefer not to say,Undergraduate,Science,Yes,3,3,No,Physics,Advanced,3,Yes,2,High,Yes,Neutral,Yes,South America,Yes
STUD2510,14,Prefer not to say,High School,Law,No,7,1,Yes,History,Advanced,2,No,2,Low,Yes,Neutral,Yes,Oceania,Yes
STUD2511,22,Female,Postgraduate,Law,No,6,2,No,Art,Intermediate,2,No,4,High,Yes,Negative,No,Africa,No
STUD2512,26,Prefer not to say,High School,Education,Yes,5,5,Yes,Computer Science,Advanced,3,No,1,Low,No,Negative,No,Europe,No
STUD2513,22,Female,High School,Education,Yes,6,4,Yes,Physics,Advanced,5,No,4,High,Yes,Positive,Yes,Africa,Yes
STUD2514,19,Prefer not to say,Undergraduate,Engineering,No,2,5,No,Economics,Advanced,2,No,4,Medium,Yes,Positive,Yes,North America,No
STUD2515,29,Non-binary,Postgraduate,Business,No,10,3,No,Physics,Beginner,4,Yes,3,Medium,Yes,Negative,Yes,North America,Yes
STUD2516,26,Male,High School,Engineering,No,1,1,Yes,Economics,Advanced,5,No,1,High,No,Negative,Yes,South America,Yes
STUD2517,25,Non-binary,Postgraduate,Law,No,5,2,No,Physics,Advanced,2,Yes,3,Low,No,Neutral,Yes,North America,No
STUD2518,29,Prefer not to say,Undergraduate,Business,No,3,2,Yes,Math,Intermediate,5,Yes,4,High,No,Negative,No,Oceania,Yes
STUD2519,15,Male,Postgraduate,Education,Yes,8,1,Yes,Math,Intermediate,5,Yes,1,High,No,Neutral,No,Oceania,No
STUD2520,28,Non-binary,Undergraduate,Law,Yes,3,2,Yes,Computer Science,Beginner,5,Yes,1,Medium,No,Positive,No,Asia,No
STUD2521,12,Male,Postgraduate,Business,Yes,9,4,Yes,Art,Intermediate,1,No,2,High,Yes,Positive,Yes,North America,Yes
STUD2522,25,Female,Postgraduate,Arts,Yes,9,1,No,Biology,Beginner,1,Yes,4,High,No,Neutral,No,North America,Yes
STUD2523,27,Male,Postgraduate,Education,Yes,5,2,Yes,Physics,Beginner,3,Yes,3,Medium,No,Positive,No,Asia,Yes
STUD2524,13,Female,High School,Science,Yes,9,4,Yes,Physics,Intermediate,1,No,2,Medium,No,Positive,Yes,Oceania,Yes
STUD2525,19,Male,Postgraduate,Business,Yes,7,1,No,History,Intermediate,4,Yes,2,Low,No,Positive,Yes,Oceania,No
STUD2526,25,Non-binary,Undergraduate,Education,No,7,2,Yes,History,Intermediate,2,No,2,Medium,Yes,Neutral,Yes,South America,No
STUD2527,14,Male,Postgraduate,Medicine,Yes,1,5,No,Art,Intermediate,1,Yes,5,Medium,Yes,Neutral,Yes,South America,Yes
STUD2528,26,Male,Postgraduate,Arts,No,4,2,Yes,Computer Science,Advanced,3,No,3,High,No,Positive,Yes,Oceania,No
STUD2529,21,Prefer not to say,High School,Science,No,6,1,Yes,Math,Advanced,1,Yes,3,High,No,Neutral,Yes,Oceania,Yes
STUD2530,18,Non-binary,Postgraduate,Law,Yes,9,3,Yes,Physics,Beginner,5,Yes,2,Medium,Yes,Neutral,Yes,Asia,No
STUD2531,16,Non-binary,Undergraduate,Business,No,10,4,Yes,Math,Beginner,5,No,3,Medium,Yes,Neutral,Yes,North America,Yes
STUD2532,23,Non-binary,High School,Medicine,No,5,2,No,Math,Beginner,1,Yes,1,Medium,Yes,Positive,Yes,Oceania,Yes
STUD2533,24,Non-binary,Undergraduate,Medicine,Yes,8,3,Yes,Art,Intermediate,2,Yes,4,Low,Yes,Positive,Yes,South America,No
STUD2534,16,Non-binary,High School,Science,No,1,1,No,Art,Beginner,3,No,1,Medium,No,Negative,No,Asia,Yes
STUD2535,16,Non-binary,Postgraduate,Science,Yes,5,2,Yes,Computer Science,Intermediate,3,Yes,3,High,No,Negative,Yes,Oceania,Yes
STUD2536,15,Male,High School,Arts,No,6,1,No,Economics,Intermediate,2,No,5,High,No,Neutral,No,Europe,No
STUD2537,12,Female,High School,Education,No,8,2,Yes,Math,Advanced,4,Yes,1,High,Yes,Neutral,No,North America,Yes
STUD2538,30,Male,Undergraduate,Business,Yes,10,4,Yes,History,Beginner,5,No,2,High,Yes,Neutral,Yes,South America,No
STUD2539,27,Male,High School,Education,Yes,7,1,Yes,Economics,Beginner,1,No,2,Medium,No,Positive,No,South America,No
STUD2540,12,Non-binary,Undergraduate,Law,No,5,2,No,Math,Intermediate,1,No,1,High,No,Negative,Yes,Africa,Yes
STUD2541,28,Non-binary,High School,Arts,Yes,6,4,Yes,Physics,Beginner,5,Yes,4,High,Yes,Negative,Yes,North America,No
STUD2542,29,Male,Postgraduate,Medicine,Yes,9,4,Yes,History,Advanced,4,Yes,3,High,Yes,Negative,No,Oceania,No
STUD2543,25,Male,High School,Engineering,No,2,3,Yes,Biology,Intermediate,1,No,5,Low,Yes,Negative,Yes,South America,No
STUD2544,20,Prefer not to say,Postgraduate,Business,Yes,2,5,No,Economics,Advanced,2,Yes,4,High,No,Neutral,Yes,Asia,No
STUD2545,27,Female,Postgraduate,Law,No,10,4,No,Computer Science,Beginner,5,No,2,High,Yes,Negative,No,North America,Yes
STUD2546,17,Non-binary,High School,Science,No,0,1,No,History,Advanced,3,No,5,Low,Yes,Negative,Yes,Asia,No
STUD2547,24,Non-binary,High School,Engineering,Yes,7,5,Yes,Physics,Beginner,3,No,4,Low,Yes,Positive,No,Europe,Yes
STUD2548,30,Female,Postgraduate,Engineering,Yes,1,3,No,History,Beginner,5,No,1,Low,Yes,Positive,Yes,South America,No
STUD2549,28,Male,Undergraduate,Arts,Yes,4,1,No,History,Advanced,2,Yes,4,Medium,Yes,Negative,Yes,Africa,No
STUD2550,27,Male,Postgraduate,Medicine,Yes,9,2,Yes,Economics,Beginner,1,Yes,3,High,Yes,Neutral,Yes,Asia,Yes
STUD2551,29,Non-binary,Postgraduate,Education,Yes,7,2,No,Physics,Beginner,4,Yes,5,High,No,Positive,No,North America,Yes
STUD2552,14,Female,Postgraduate,Engineering,Yes,10,1,No,Art,Intermediate,2,Yes,5,Medium,Yes,Neutral,No,North America,No
STUD2553,30,Non-binary,Undergraduate,Science,Yes,5,2,Yes,History,Intermediate,1,No,4,Low,Yes,Positive,No,Asia,Yes
STUD2554,21,Non-binary,Undergraduate,Engineering,Yes,1,3,No,Computer Science,Beginner,3,No,3,Medium,Yes,Negative,Yes,North America,Yes
STUD2555,23,Prefer not to say,Undergraduate,Engineering,No,10,4,No,Math,Intermediate,5,Yes,4,Low,No,Negative,Yes,Asia,No
STUD2556,21,Non-binary,Postgraduate,Education,No,10,3,Yes,Computer Science,Beginner,5,Yes,3,Medium,Yes,Positive,No,North America,Yes
STUD2557,27,Male,High School,Science,Yes,10,1,No,Art,Advanced,1,No,1,High,Yes,Positive,No,Africa,Yes
STUD2558,18,Male,High School,Arts,No,3,5,No,Biology,Beginner,4,Yes,3,Low,No,Negative,No,Africa,No
STUD2559,17,Prefer not to say,Undergraduate,Medicine,No,1,1,No,Art,Advanced,2,Yes,2,Medium,Yes,Neutral,No,Oceania,Yes
STUD2560,21,Male,Undergraduate,Medicine,Yes,10,1,No,Biology,Advanced,5,No,5,Low,No,Negative,No,Europe,Yes
STUD2561,26,Male,Postgraduate,Education,No,1,5,No,Physics,Advanced,1,No,3,High,Yes,Neutral,Yes,Europe,Yes
STUD2562,21,Non-binary,Undergraduate,Law,No,5,1,No,History,Advanced,3,No,1,Medium,No,Positive,Yes,Africa,Yes
STUD2563,28,Non-binary,Postgraduate,Law,No,3,3,No,Math,Beginner,4,Yes,2,Medium,No,Negative,Yes,South America,No
STUD2564,13,Prefer not to say,Undergraduate,Arts,No,3,1,Yes,History,Advanced,3,No,1,Low,No,Negative,No,North America,No
STUD2565,29,Prefer not to say,Postgraduate,Science,Yes,4,5,No,Biology,Intermediate,1,No,4,High,Yes,Positive,No,Asia,No
STUD2566,15,Female,Postgraduate,Business,No,2,3,No,History,Advanced,1,Yes,3,Medium,No,Positive,Yes,Africa,Yes
STUD2567,12,Non-binary,High School,Science,No,9,4,No,Physics,Beginner,5,Yes,3,Medium,Yes,Neutral,Yes,South America,No
STUD2568,30,Male,Postgraduate,Science,Yes,3,3,Yes,Computer Science,Intermediate,3,No,3,High,No,Neutral,No,Asia,No
STUD2569,30,Male,Undergraduate,Medicine,Yes,7,2,Yes,History,Intermediate,3,Yes,5,High,No,Positive,Yes,Oceania,No
STUD2570,19,Female,High School,Law,No,3,1,No,History,Beginner,1,Yes,2,High,No,Neutral,No,Africa,Yes
STUD2571,15,Non-binary,High School,Medicine,No,5,1,No,Economics,Beginner,3,Yes,4,High,No,Neutral,Yes,South America,No
STUD2572,17,Prefer not to say,High School,Engineering,Yes,9,1,Yes,Economics,Beginner,3,Yes,4,High,Yes,Positive,No,Africa,Yes
STUD2573,17,Non-binary,Postgraduate,Medicine,No,6,5,Yes,History,Beginner,4,No,2,High,No,Negative,Yes,Europe,Yes
STUD2574,29,Prefer not to say,High School,Science,Yes,6,4,No,Physics,Beginner,5,Yes,2,Low,No,Negative,Yes,North America,No
STUD2575,21,Prefer not to say,Postgraduate,Law,Yes,2,5,Yes,History,Intermediate,4,Yes,5,High,Yes,Positive,No,South America,No
STUD2576,30,Male,Postgraduate,Science,No,6,3,Yes,Physics,Beginner,4,Yes,3,High,No,Negative,No,South America,No
STUD2577,26,Prefer not to say,Undergraduate,Law,No,3,2,No,Economics,Intermediate,3,Yes,4,Low,Yes,Positive,Yes,North America,No
STUD2578,18,Non-binary,Postgraduate,Law,Yes,1,5,Yes,Economics,Advanced,1,No,4,High,No,Positive,Yes,North America,Yes
STUD2579,23,Non-binary,High School,Education,No,0,3,No,Math,Advanced,4,No,3,Low,Yes,Neutral,Yes,Africa,No
STUD2580,17,Prefer not to say,Undergraduate,Medicine,No,3,1,No,History,Intermediate,5,Yes,1,High,Yes,Neutral,Yes,Europe,No
STUD2581,21,Non-binary,Postgraduate,Science,Yes,0,1,No,Computer Science,Intermediate,3,No,4,Medium,Yes,Negative,No,Africa,Yes
STUD2582,13,Female,Undergraduate,Business,Yes,7,5,No,Economics,Beginner,2,Yes,1,Low,Yes,Positive,No,Africa,Yes
STUD2583,24,Female,Postgraduate,Business,No,5,5,Yes,Math,Intermediate,2,Yes,5,Low,No,Neutral,Yes,Oceania,Yes
STUD2584,15,Female,High School,Arts,Yes,4,3,No,Physics,Advanced,2,Yes,4,Low,Yes,Positive,No,Asia,No
STUD2585,25,Female,Postgraduate,Arts,No,7,4,Yes,History,Beginner,3,Yes,3,Low,No,Positive,Yes,Europe,No
STUD2586,19,Male,Undergraduate,Education,Yes,0,3,Yes,Economics,Beginner,1,No,3,Medium,Yes,Positive,No,Asia,No
STUD2587,14,Female,Postgraduate,Business,Yes,8,5,Yes,Art,Beginner,3,Yes,3,Low,No,Neutral,No,Oceania,No
STUD2588,15,Non-binary,High School,Medicine,Yes,6,4,Yes,Math,Intermediate,1,No,4,High,No,Negative,Yes,Asia,Yes
STUD2589,13,Female,High School,Medicine,Yes,3,5,No,Math,Beginner,2,No,3,Low,No,Negative,No,Oceania,Yes
STUD2590,28,Male,Undergraduate,Education,Yes,5,3,Yes,History,Advanced,4,Yes,2,High,Yes,Neutral,Yes,Oceania,Yes
STUD2591,19,Non-binary,Postgraduate,Engineering,Yes,4,5,No,Physics,Intermediate,2,No,1,Low,Yes,Neutral,No,North America,Yes
STUD2592,18,Non-binary,High School,Science,No,5,1,Yes,Art,Intermediate,2,Yes,2,Low,Yes,Negative,No,Asia,No
STUD2593,30,Female,High School,Business,Yes,2,4,Yes,History,Intermediate,3,No,4,High,No,Neutral,Yes,Europe,No
STUD2594,21,Prefer not to say,High School,Education,Yes,6,5,Yes,Economics,Beginner,4,Yes,4,Medium,Yes,Neutral,No,Africa,Yes
STUD2595,19,Male,Undergraduate,Business,No,6,3,No,Math,Advanced,2,No,1,High,No,Neutral,No,Europe,No
STUD2596,13,Female,High School,Business,No,7,4,Yes,Biology,Beginner,3,Yes,5,Medium,No,Negative,Yes,Asia,No
STUD2597,28,Non-binary,High School,Engineering,No,6,1,Yes,Economics,Beginner,2,Yes,3,High,Yes,Neutral,Yes,Asia,No
STUD2598,26,Male,Postgraduate,Science,Yes,8,3,No,Math,Beginner,3,No,1,Low,No,Neutral,Yes,South America,Yes
STUD2599,17,Non-binary,Postgraduate,Law,No,10,2,No,Economics,Intermediate,3,Yes,3,Low,No,Positive,Yes,North America,Yes
STUD2600,17,Female,Undergraduate,Education,Yes,0,4,No,Biology,Beginner,5,No,3,High,Yes,Positive,No,Asia,No
STUD2601,21,Non-binary,Postgraduate,Law,No,2,4,No,Physics,Intermediate,2,Yes,3,Low,Yes,Positive,Yes,Europe,No
STUD2602,14,Male,High School,Science,No,7,5,No,Math,Intermediate,3,Yes,1,High,No,Negative,No,Oceania,No
STUD2603,28,Male,High School,Engineering,Yes,2,2,Yes,Art,Advanced,2,Yes,3,Low,Yes,Negative,No,Asia,No
STUD2604,25,Non-binary,High School,Law,Yes,10,2,No,Art,Beginner,5,Yes,1,Medium,No,Neutral,No,North America,No
STUD2605,12,Female,Undergraduate,Law,Yes,6,1,Yes,History,Beginner,4,No,4,Medium,Yes,Positive,No,North America,Yes
STUD2606,13,Non-binary,Undergraduate,Education,Yes,8,5,Yes,Biology,Beginner,1,Yes,4,Medium,Yes,Neutral,No,North America,No
STUD2607,13,Male,Postgraduate,Medicine,No,9,5,Yes,Physics,Beginner,4,Yes,3,Medium,No,Positive,No,Oceania,No
STUD2608,22,Non-binary,Undergraduate,Engineering,No,6,4,No,History,Advanced,1,No,2,High,No,Neutral,No,South America,No
STUD2609,25,Non-binary,Undergraduate,Business,Yes,5,3,No,History,Intermediate,1,Yes,5,Low,No,Neutral,Yes,North America,No
STUD2610,20,Prefer not to say,Postgraduate,Medicine,No,5,5,Yes,Math,Beginner,5,Yes,1,High,Yes,Positive,Yes,Europe,No
STUD2611,20,Prefer not to say,Postgraduate,Science,Yes,0,4,No,Economics,Intermediate,4,No,1,Medium,Yes,Positive,Yes,Asia,No
STUD2612,16,Prefer not to say,High School,Science,Yes,4,5,No,Biology,Beginner,3,Yes,4,Medium,Yes,Neutral,No,Europe,Yes
STUD2613,19,Female,Postgraduate,Arts,Yes,7,1,No,Math,Advanced,2,No,1,Low,Yes,Positive,No,Oceania,No
STUD2614,20,Female,High School,Law,Yes,4,3,Yes,Economics,Intermediate,4,Yes,1,Medium,No,Neutral,Yes,Europe,Yes
STUD2615,18,Female,High School,Science,Yes,3,5,Yes,Biology,Advanced,2,No,4,Medium,Yes,Positive,No,North America,Yes
STUD2616,20,Non-binary,Postgraduate,Engineering,Yes,7,1,Yes,Physics,Beginner,3,No,3,High,Yes,Positive,No,Asia,No
STUD2617,21,Non-binary,Postgraduate,Medicine,No,2,2,Yes,Economics,Beginner,3,Yes,2,Medium,Yes,Positive,Yes,Europe,No
STUD2618,30,Female,Postgraduate,Engineering,Yes,2,1,No,Physics,Intermediate,1,Yes,3,High,No,Neutral,No,Asia,Yes
STUD2619,26,Female,Postgraduate,Medicine,No,10,4,Yes,Physics,Beginner,5,No,4,Low,No,Negative,No,Africa,No
STUD2620,24,Prefer not to say,High School,Law,No,4,1,No,Physics,Beginner,3,No,4,Low,Yes,Neutral,Yes,North America,Yes
STUD2621,28,Male,High School,Arts,No,4,5,Yes,Biology,Beginner,4,Yes,5,High,No,Negative,Yes,South America,No
STUD2622,12,Prefer not to say,Postgraduate,Engineering,No,7,3,Yes,Art,Advanced,3,Yes,1,Medium,No,Positive,No,Europe,No
STUD2623,12,Male,High School,Science,Yes,9,4,Yes,Biology,Intermediate,5,No,2,High,No,Neutral,Yes,Africa,Yes
STUD2624,13,Male,High School,Medicine,Yes,1,2,Yes,History,Beginner,2,No,2,Low,No,Negative,Yes,North America,No
STUD2625,25,Prefer not to say,Postgraduate,Medicine,No,0,1,No,Math,Advanced,5,Yes,4,Medium,No,Negative,Yes,South America,No
STUD2626,20,Non-binary,High School,Business,Yes,5,3,No,Physics,Advanced,2,No,4,High,Yes,Negative,No,Asia,Yes
STUD2627,14,Female,Postgraduate,Engineering,Yes,4,2,Yes,Biology,Intermediate,2,No,3,Low,No,Negative,Yes,Africa,Yes
STUD2628,30,Male,Undergraduate,Law,Yes,6,5,No,Computer Science,Intermediate,4,No,5,Low,No,Negative,Yes,Europe,No
STUD2629,16,Prefer not to say,High School,Law,No,5,4,No,Math,Intermediate,2,Yes,4,Medium,Yes,Positive,No,Asia,Yes
STUD2630,19,Male,Postgraduate,Medicine,No,9,3,No,Computer Science,Beginner,2,Yes,5,High,Yes,Positive,Yes,South America,Yes
STUD2631,26,Non-binary,Postgraduate,Law,Yes,6,3,Yes,Computer Science,Advanced,2,Yes,5,Medium,No,Positive,Yes,Europe,Yes
STUD2632,28,Non-binary,High School,Medicine,No,2,2,Yes,History,Advanced,5,Yes,4,Medium,No,Negative,Yes,South America,No
STUD2633,22,Female,High School,Arts,No,8,1,No,Economics,Advanced,1,Yes,5,Medium,No,Neutral,Yes,Oceania,Yes
STUD2634,28,Non-binary,Postgraduate,Education,No,4,5,Yes,Physics,Beginner,5,No,5,Low,Yes,Positive,Yes,South America,No
STUD2635,12,Prefer not to say,Undergraduate,Arts,Yes,3,5,Yes,Math,Beginner,3,No,2,High,Yes,Neutral,No,Europe,No
STUD2636,26,Male,High School,Engineering,Yes,3,4,No,Art,Intermediate,5,No,2,Low,No,Positive,Yes,Africa,No
STUD2637,16,Male,Postgraduate,Engineering,Yes,7,1,Yes,Economics,Intermediate,5,Yes,5,Low,Yes,Neutral,No,Asia,No
STUD2638,21,Non-binary,Postgraduate,Education,Yes,1,4,Yes,Economics,Beginner,4,No,2,High,No,Negative,No,Asia,No
STUD2639,26,Male,High School,Medicine,No,2,2,Yes,Art,Beginner,4,Yes,3,Medium,Yes,Positive,Yes,South America,Yes
STUD2640,30,Male,Undergraduate,Arts,No,8,2,Yes,History,Intermediate,5,Yes,5,Medium,No,Neutral,Yes,Oceania,No
STUD2641,29,Prefer not to say,Undergraduate,Science,Yes,7,4,Yes,Art,Advanced,4,No,5,Medium,No,Positive,No,North America,No
STUD2642,24,Male,High School,Science,Yes,2,1,No,Math,Beginner,1,No,1,Medium,Yes,Negative,No,North America,No
STUD2643,29,Non-binary,High School,Education,Yes,9,2,No,History,Intermediate,5,No,2,Medium,No,Positive,No,South America,Yes
STUD2644,27,Male,Undergraduate,Engineering,No,5,3,Yes,Physics,Beginner,4,No,3,Medium,Yes,Neutral,No,Europe,Yes
STUD2645,12,Male,Undergraduate,Law,No,4,3,Yes,Biology,Intermediate,2,No,1,High,Yes,Negative,Yes,South America,Yes
STUD2646,20,Non-binary,High School,Law,No,8,4,No,History,Advanced,3,No,3,High,No,Positive,No,Europe,Yes
STUD2647,14,Prefer not to say,High School,Science,No,0,5,No,Art,Advanced,5,Yes,3,Low,Yes,Positive,Yes,Africa,Yes
STUD2648,28,Female,High School,Arts,No,4,3,Yes,Art,Beginner,4,No,2,Low,No,Negative,Yes,Europe,Yes
STUD2649,23,Non-binary,High School,Science,No,4,1,Yes,Art,Beginner,5,Yes,1,Medium,No,Positive,Yes,Asia,No
STUD2650,21,Non-binary,Undergraduate,Arts,No,10,3,No,Biology,Intermediate,5,Yes,2,High,No,Neutral,Yes,Europe,No
STUD2651,26,Female,Undergraduate,Medicine,Yes,2,5,Yes,Physics,Beginner,1,No,1,Low,No,Neutral,Yes,South America,Yes
STUD2652,17,Prefer not to say,Postgraduate,Law,No,8,1,No,Economics,Intermediate,1,No,1,Low,No,Neutral,Yes,South America,No
STUD2653,22,Prefer not to say,Undergraduate,Medicine,Yes,3,5,Yes,Math,Intermediate,5,Yes,1,Medium,Yes,Negative,No,Africa,No
STUD2654,16,Male,Postgraduate,Education,Yes,1,1,No,Physics,Advanced,3,Yes,5,Low,No,Positive,Yes,Africa,Yes
STUD2655,23,Prefer not to say,High School,Arts,No,7,3,Yes,Computer Science,Beginner,1,No,4,High,Yes,Negative,No,South America,No
STUD2656,19,Male,Postgraduate,Medicine,No,6,5,No,Physics,Beginner,1,No,5,Low,Yes,Negative,No,Europe,Yes
STUD2657,19,Male,Postgraduate,Arts,No,0,2,No,Biology,Intermediate,3,Yes,4,Medium,No,Neutral,Yes,Asia,Yes
STUD2658,30,Female,Postgraduate,Science,Yes,10,3,No,Biology,Intermediate,2,Yes,2,Low,No,Neutral,Yes,North America,No
STUD2659,25,Non-binary,High School,Engineering,Yes,3,4,Yes,Economics,Intermediate,1,No,1,High,No,Positive,No,South America,No
STUD2660,12,Prefer not to say,Undergraduate,Science,No,2,1,Yes,History,Beginner,1,Yes,3,Low,Yes,Positive,Yes,Asia,No
STUD2661,28,Non-binary,Undergraduate,Science,Yes,1,1,Yes,Math,Advanced,3,No,3,High,Yes,Positive,No,North America,No
STUD2662,24,Female,Postgraduate,Arts,Yes,3,4,No,History,Beginner,4,Yes,1,High,No,Negative,Yes,North America,No
STUD2663,30,Prefer not to say,High School,Engineering,No,9,4,No,Computer Science,Advanced,2,Yes,1,Low,No,Neutral,Yes,Oceania,No
STUD2664,26,Non-binary,High School,Medicine,No,7,5,Yes,Physics,Advanced,4,No,2,Medium,Yes,Neutral,Yes,Oceania,No
STUD2665,12,Female,Undergraduate,Science,No,10,3,Yes,Economics,Intermediate,1,No,4,Low,No,Negative,No,Oceania,No
STUD2666,17,Prefer not to say,Undergraduate,Science,Yes,3,2,No,Art,Advanced,3,Yes,1,Medium,No,Positive,Yes,North America,Yes
STUD2667,30,Female,Postgraduate,Engineering,Yes,9,1,Yes,Economics,Beginner,4,Yes,2,Low,No,Positive,Yes,North America,Yes
STUD2668,17,Female,Postgraduate,Medicine,No,6,1,No,Computer Science,Advanced,2,Yes,3,High,No,Negative,Yes,Asia,Yes
STUD2669,30,Prefer not to say,Postgraduate,Science,No,1,1,No,Computer Science,Beginner,5,Yes,5,Medium,No,Negative,No,North America,Yes
STUD2670,16,Male,High School,Business,No,2,3,No,Computer Science,Intermediate,4,No,4,High,Yes,Positive,No,Africa,No
STUD2671,26,Non-binary,Undergraduate,Law,No,9,1,Yes,Computer Science,Intermediate,2,No,5,High,Yes,Negative,Yes,North America,No
STUD2672,13,Non-binary,Undergraduate,Medicine,Yes,2,1,No,Economics,Advanced,3,No,4,Low,Yes,Positive,No,Asia,Yes
STUD2673,25,Non-binary,High School,Law,Yes,9,4,Yes,Computer Science,Intermediate,4,No,3,Low,No,Positive,Yes,Europe,Yes
STUD2674,26,Female,Undergraduate,Business,No,7,1,No,Physics,Beginner,4,No,2,Low,No,Positive,No,South America,Yes
STUD2675,27,Male,Undergraduate,Arts,Yes,3,5,No,Economics,Beginner,3,No,1,Low,Yes,Positive,Yes,Oceania,No
STUD2676,17,Female,Postgraduate,Education,No,7,4,Yes,Art,Intermediate,1,Yes,4,Low,No,Neutral,No,Asia,No
STUD2677,30,Male,Undergraduate,Arts,Yes,6,5,No,Art,Beginner,4,No,3,Low,Yes,Neutral,Yes,Africa,No
STUD2678,27,Non-binary,Undergraduate,Arts,No,4,5,Yes,Physics,Advanced,5,Yes,5,Low,No,Neutral,Yes,Oceania,No
STUD2679,29,Female,High School,Law,No,3,4,Yes,Computer Science,Advanced,5,Yes,2,Medium,Yes,Neutral,Yes,Africa,Yes
STUD2680,22,Prefer not to say,Undergraduate,Business,Yes,4,3,Yes,History,Beginner,1,Yes,3,Low,Yes,Positive,Yes,Europe,No
STUD2681,20,Female,High School,Science,No,6,1,Yes,Physics,Beginner,1,Yes,4,Low,No,Neutral,No,Europe,No
STUD2682,13,Female,High School,Law,Yes,5,4,Yes,History,Intermediate,5,Yes,5,Medium,Yes,Neutral,Yes,Europe,Yes
STUD2683,24,Prefer not to say,High School,Science,Yes,4,1,Yes,Math,Advanced,1,No,1,Low,No,Negative,No,Oceania,Yes
STUD2684,19,Female,Undergraduate,Engineering,Yes,8,2,Yes,Economics,Advanced,5,No,4,Medium,No,Neutral,No,Asia,No
STUD2685,16,Prefer not to say,Undergraduate,Education,Yes,8,1,Yes,History,Beginner,2,No,5,High,Yes,Positive,No,South America,Yes
STUD2686,17,Non-binary,High School,Law,Yes,6,4,No,Computer Science,Advanced,5,Yes,4,High,Yes,Neutral,No,North America,Yes
STUD2687,23,Female,Postgraduate,Business,Yes,2,2,No,Math,Beginner,2,Yes,4,Medium,Yes,Neutral,No,North America,Yes
